"panel","state_abbrev","period_date","event_time","analysis_period","variable","missing_type"
"bimonthly_fiscal","PA","2019-02-01","1","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PA","2019-02-01","1","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PA","2019-02-01","1","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PA","2019-04-01","2","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PA","2019-04-01","2","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PA","2019-04-01","2","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PA","2019-04-01","2","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PA","2019-06-01","3","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PA","2019-06-01","3","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PA","2019-06-01","3","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PA","2019-06-01","3","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PB","2015-02-01","-23","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PB","2015-02-01","-23","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PB","2015-02-01","-23","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PB","2015-02-01","-23","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PB","2015-04-01","-22","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PB","2015-04-01","-22","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PB","2015-04-01","-22","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PB","2015-04-01","-22","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PB","2015-06-01","-21","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PB","2015-06-01","-21","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PB","2015-06-01","-21","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PB","2015-06-01","-21","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PB","2018-12-01","0","event","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PB","2018-12-01","0","event","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PB","2018-12-01","0","event","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PB","2018-12-01","0","event","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PB","2019-02-01","1","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PB","2019-02-01","1","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PB","2019-02-01","1","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PB","2019-02-01","1","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PB","2019-04-01","2","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PB","2019-04-01","2","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PB","2019-04-01","2","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PB","2019-04-01","2","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PB","2019-06-01","3","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PB","2019-06-01","3","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PB","2019-06-01","3","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PB","2019-06-01","3","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PE","2015-02-01","-23","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PE","2015-02-01","-23","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PE","2015-02-01","-23","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PE","2015-02-01","-23","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PE","2015-04-01","-22","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PE","2015-04-01","-22","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PE","2015-04-01","-22","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PE","2015-04-01","-22","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PE","2015-06-01","-21","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PE","2015-06-01","-21","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PE","2015-06-01","-21","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PE","2015-06-01","-21","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PE","2018-12-01","0","event","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PE","2018-12-01","0","event","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PE","2018-12-01","0","event","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PE","2018-12-01","0","event","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PE","2019-02-01","1","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PE","2019-02-01","1","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PE","2019-02-01","1","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PE","2019-02-01","1","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PE","2019-04-01","2","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PE","2019-04-01","2","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PE","2019-04-01","2","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PE","2019-04-01","2","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PE","2019-06-01","3","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PE","2019-06-01","3","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PE","2019-06-01","3","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PE","2019-06-01","3","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PI","2015-02-01","-23","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PI","2015-02-01","-23","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PI","2015-02-01","-23","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PI","2015-02-01","-23","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PI","2015-04-01","-22","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PI","2015-04-01","-22","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PI","2015-04-01","-22","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PI","2015-04-01","-22","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PI","2015-06-01","-21","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PI","2015-06-01","-21","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PI","2015-06-01","-21","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PI","2015-06-01","-21","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PI","2018-12-01","0","event","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PI","2018-12-01","0","event","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PI","2018-12-01","0","event","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PI","2018-12-01","0","event","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PI","2019-02-01","1","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PI","2019-02-01","1","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PI","2019-02-01","1","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PI","2019-02-01","1","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PI","2019-04-01","2","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PI","2019-04-01","2","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PI","2019-04-01","2","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PI","2019-04-01","2","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PI","2019-06-01","3","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PI","2019-06-01","3","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PI","2019-06-01","3","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PI","2019-06-01","3","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PR","2015-02-01","-23","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PR","2015-02-01","-23","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PR","2015-02-01","-23","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PR","2015-02-01","-23","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PR","2015-04-01","-22","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PR","2015-04-01","-22","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PR","2015-04-01","-22","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PR","2015-04-01","-22","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PR","2015-06-01","-21","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PR","2015-06-01","-21","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PR","2015-06-01","-21","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PR","2015-06-01","-21","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PR","2018-12-01","0","event","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PR","2018-12-01","0","event","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PR","2018-12-01","0","event","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PR","2018-12-01","0","event","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PR","2019-02-01","1","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PR","2019-02-01","1","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PR","2019-02-01","1","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PR","2019-02-01","1","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PR","2019-04-01","2","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PR","2019-04-01","2","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PR","2019-04-01","2","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PR","2019-04-01","2","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PR","2019-06-01","3","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PR","2019-06-01","3","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PR","2019-06-01","3","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","PR","2019-06-01","3","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RJ","2015-02-01","-23","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RJ","2015-02-01","-23","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RJ","2015-02-01","-23","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RJ","2015-02-01","-23","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RJ","2015-04-01","-22","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RJ","2015-04-01","-22","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RJ","2015-04-01","-22","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RJ","2015-04-01","-22","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RJ","2015-06-01","-21","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RJ","2015-06-01","-21","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RJ","2015-06-01","-21","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RJ","2015-06-01","-21","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RJ","2018-12-01","0","event","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RJ","2018-12-01","0","event","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RJ","2018-12-01","0","event","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RJ","2018-12-01","0","event","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RJ","2019-02-01","1","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RJ","2019-02-01","1","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RJ","2019-02-01","1","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RJ","2019-02-01","1","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RJ","2019-04-01","2","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RJ","2019-04-01","2","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RJ","2019-04-01","2","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RJ","2019-04-01","2","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RJ","2019-06-01","3","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RJ","2019-06-01","3","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RJ","2019-06-01","3","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RJ","2019-06-01","3","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RN","2015-02-01","-23","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RN","2015-02-01","-23","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RN","2015-02-01","-23","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RN","2015-02-01","-23","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RN","2015-04-01","-22","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RN","2015-04-01","-22","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RN","2015-04-01","-22","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RN","2015-04-01","-22","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RN","2015-06-01","-21","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RN","2015-06-01","-21","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RN","2015-06-01","-21","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RN","2015-06-01","-21","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RN","2015-12-01","-18","pre","liquidated_expenditure_education_real_pc","raw_hole"
"bimonthly_fiscal","RN","2015-12-01","-18","pre","liquidated_expenditure_health_real_pc","raw_hole"
"bimonthly_fiscal","RN","2015-12-01","-18","pre","liquidated_expenditure_public_security_real_pc","raw_hole"
"bimonthly_fiscal","RN","2018-12-01","0","event","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RN","2018-12-01","0","event","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RN","2018-12-01","0","event","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RN","2018-12-01","0","event","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RN","2019-02-01","1","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RN","2019-02-01","1","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RN","2019-02-01","1","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RN","2019-02-01","1","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RN","2019-04-01","2","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RN","2019-04-01","2","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RN","2019-04-01","2","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RN","2019-04-01","2","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RN","2019-06-01","3","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RN","2019-06-01","3","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RN","2019-06-01","3","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RN","2019-06-01","3","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RO","2015-02-01","-23","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RO","2015-02-01","-23","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RO","2015-02-01","-23","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RO","2015-02-01","-23","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RO","2015-04-01","-22","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RO","2015-04-01","-22","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RO","2015-04-01","-22","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RO","2015-04-01","-22","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RO","2015-06-01","-21","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RO","2015-06-01","-21","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RO","2015-06-01","-21","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RO","2015-06-01","-21","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RO","2018-12-01","0","event","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RO","2018-12-01","0","event","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RO","2018-12-01","0","event","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RO","2018-12-01","0","event","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RO","2019-02-01","1","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RO","2019-02-01","1","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RO","2019-02-01","1","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RO","2019-02-01","1","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RO","2019-04-01","2","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RO","2019-04-01","2","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RO","2019-04-01","2","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RO","2019-04-01","2","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RO","2019-06-01","3","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RO","2019-06-01","3","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RO","2019-06-01","3","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RO","2019-06-01","3","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RR","2015-02-01","-23","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RR","2015-02-01","-23","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RR","2015-02-01","-23","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RR","2015-02-01","-23","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RR","2015-04-01","-22","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RR","2015-04-01","-22","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RR","2015-04-01","-22","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RR","2015-04-01","-22","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RR","2015-06-01","-21","pre","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RR","2015-06-01","-21","pre","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RR","2015-06-01","-21","pre","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RR","2015-06-01","-21","pre","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RR","2016-04-01","-16","pre","liquidated_expenditure_education_real_pc","raw_hole"
"bimonthly_fiscal","RR","2016-04-01","-16","pre","liquidated_expenditure_health_real_pc","raw_hole"
"bimonthly_fiscal","RR","2016-04-01","-16","pre","liquidated_expenditure_public_security_real_pc","raw_hole"
"bimonthly_fiscal","RR","2018-12-01","0","event","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RR","2018-12-01","0","event","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RR","2018-12-01","0","event","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RR","2018-12-01","0","event","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RR","2019-02-01","1","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RR","2019-02-01","1","post","liquidated_expenditure_education_real_pc","raw_hole"
"bimonthly_fiscal","RR","2019-02-01","1","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RR","2019-02-01","1","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RR","2019-02-01","1","post","public_investment_liquidated_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RR","2019-02-01","1","post","liquidated_expenditure_health_real_pc","raw_hole"
"bimonthly_fiscal","RR","2019-02-01","1","post","liquidated_expenditure_public_security_real_pc","raw_hole"
"bimonthly_fiscal","RR","2019-04-01","2","post","icms_revenue_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RR","2019-04-01","2","post","liquidated_expenditure_total_real_pc_ma4_v5","ma_structural_v5"
"bimonthly_fiscal","RR","2019-04-01","2","post","state_tax_revenue_real_pc_ma4_v5","ma_structural_v5"
